antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"restaurant, u",get,0.029,0.219,0.02,0.689655172413793,3.14911037631869,1.0,0.013649,2.516555555555555,0.702832131822863,0.08771929824561403,0.6026314627577376,0.3904896866635175
"got, u",place,0.041,0.369,0.024,0.5853658536585366,1.5863573269879039,1.0,0.008871,1.5218235294117646,0.3854275286757039,0.062176165803108814,0.3428935874144795,0.3252032520325203
"got, u",time,0.041,0.273,0.023,0.5609756097560975,2.0548557133922984,1.0,0.011806999999999998,1.6559444444444442,0.5352949177131975,0.07903780068728523,0.3961150065420873,0.3226123470025909
"got, u",good,0.041,0.358,0.023,0.5609756097560975,1.5669709769723394,1.0,0.008322,1.4623333333333333,0.37729518973568477,0.06117021276595745,0.3161613859129245,0.3126107099059817
"got, u",food,0.041,0.359,0.021,0.5121951219512195,1.4267273591955976,1.0,0.006281000000000002,1.3140500000000002,0.3118824172004569,0.05540897097625331,0.23899395000190254,0.2853454718391195
"u, would",place,0.04,0.369,0.027,0.6749999999999999,1.8292682926829267,1.0,0.01224,1.9415384615384612,0.4722222222222222,0.07068062827225131,0.484944532488114,0.3740853658536585
"u, would",time,0.04,0.273,0.025,0.625,2.2893772893772892,1.0,0.01408,1.9386666666666665,0.5866666666666667,0.08680555555555557,0.484181568088033,0.3582875457875458
"u, would",food,0.04,0.359,0.023,0.575,1.6016713091922006,1.0,0.00864,1.508235294117647,0.391304347826087,0.06117021276595745,0.3369734789391575,0.319533426183844
"go, u",would,0.04,0.207,0.021,0.525,2.536231884057971,1.0,0.012720000000000002,1.6694736842105264,0.630952380952381,0.09292035398230089,0.4010088272383355,0.31322463768115943
"u, would",go,0.04,0.2,0.021,0.525,2.625,1.0,0.013000000000000001,1.6842105263157896,0.6448412698412699,0.0958904109589041,0.40625,0.315
"like, u",would,0.042,0.207,0.021,0.5,2.4154589371980677,1.0,0.012306000000000001,1.586,0.6116910229645094,0.09210526315789475,0.36948297604035313,0.3007246376811594
"u, would",like,0.04,0.209,0.021,0.525,2.5119617224880386,1.0,0.012640000000000002,1.665263157894737,0.6269841269841271,0.09210526315789475,0.39949431099873584,0.31273923444976076
"u, would",get,0.04,0.219,0.02,0.5,2.2831050228310503,1.0,0.01124,1.562,0.5854166666666667,0.08368200836820083,0.3597951344430218,0.295662100456621
"one, u",time,0.04,0.273,0.026,0.6499999999999999,2.3809523809523805,1.0,0.015079999999999998,2.0771428571428565,0.6041666666666666,0.09059233449477352,0.5185694635488307,0.37261904761904757
"one, u",place,0.04,0.369,0.024,0.6,1.6260162601626016,1.0,0.00924,1.5775,0.4010416666666667,0.062337662337662345,0.36608557844690964,0.33252032520325203
"one, u",good,0.04,0.358,0.024,0.6,1.675977653631285,1.0,0.009680000000000001,1.605,0.42013888888888895,0.06417112299465241,0.37694704049844235,0.3335195530726257
"u, would",one,0.04,0.224,0.021,0.525,2.34375,1.0,0.01204,1.6336842105263158,0.5972222222222222,0.08641975308641975,0.3878865979381444,0.309375
"one, u",would,0.04,0.207,0.021,0.525,2.536231884057971,1.0,0.012720000000000002,1.6694736842105264,0.630952380952381,0.09292035398230089,0.4010088272383355,0.31322463768115943
"one, u",food,0.04,0.359,0.021,0.525,1.4623955431754876,1.0,0.006640000000000002,1.3494736842105264,0.3293650793650794,0.055555555555555566,0.25897035881435265,0.29174791086350976
"one, u",service,0.04,0.28,0.021,0.525,1.875,1.0,0.0098,1.5157894736842106,0.48611111111111105,0.07023411371237459,0.3402777777777778,0.3
"like, u",one,0.042,0.224,0.021,0.5,2.232142857142857,1.0,0.011592,1.552,0.5762004175365344,0.08571428571428572,0.3556701030927835,0.296875
"one, u",like,0.04,0.209,0.021,0.525,2.5119617224880386,1.0,0.012640000000000002,1.665263157894737,0.6269841269841271,0.09210526315789475,0.39949431099873584,0.31273923444976076
"one, u",get,0.04,0.219,0.021,0.525,2.397260273972603,1.0,0.012240000000000001,1.6442105263157896,0.6071428571428572,0.08823529411764706,0.3918053777208707,0.3104452054794521
"back, u",place,0.036,0.369,0.022,0.6111111111111112,1.656127672387835,1.0,0.008716,1.6225714285714288,0.4109769898151641,0.057441253263707574,0.38369431237894003,0.3353658536585366
"back, u",food,0.036,0.359,0.022,0.6111111111111112,1.7022593624264934,1.0,0.009076,1.6482857142857146,0.42795171633345913,0.05898123324396783,0.39330906569596125,0.33619622407923244
"back, u",good,0.036,0.358,0.02,0.5555555555555556,1.5518311607697084,1.0,0.007112000000000002,1.4445000000000001,0.36887966804979266,0.05347593582887702,0.30771893388715826,0.30571073867163256
"service, u",food,0.045,0.359,0.025,0.5555555555555556,1.5475085112968123,1.0,0.008845000000000002,1.44225,0.3704712041884818,0.06596306068601585,0.30663893222395566,0.3125967192819561
"go, u",time,0.04,0.273,0.027,0.6749999999999999,2.472527472527472,1.0,0.016079999999999997,2.2369230769230763,0.6203703703703702,0.09440559440559441,0.5529573590096285,0.3869505494505494
"go, u",place,0.04,0.369,0.027,0.6749999999999999,1.8292682926829267,1.0,0.01224,1.9415384615384612,0.4722222222222222,0.07068062827225131,0.484944532488114,0.3740853658536585
"go, u",like,0.04,0.209,0.02,0.5,2.3923444976076556,1.0,0.011640000000000001,1.582,0.6062500000000001,0.08733624454148471,0.3678887484197219,0.29784688995215314
"go, u",food,0.04,0.359,0.02,0.5,1.392757660167131,1.0,0.005640000000000001,1.282,0.29375000000000007,0.05277044854881267,0.2199687987519501,0.27785515320334264
"really, u",get,0.032,0.219,0.02,0.625,2.853881278538813,1.0,0.012992,2.082666666666667,0.6710743801652893,0.08658008658008658,0.5198463508322664,0.358162100456621
"day, place",good,0.038,0.358,0.023,0.6052631578947368,1.6906792119964718,1.0,0.009396,1.6264,0.42465877248485945,0.06166219839142092,0.3851451057550418,0.3347544839753014
"day, good",place,0.045,0.369,0.023,0.5111111111111111,1.3851249623607347,1.0,0.006395000000000001,1.290681818181818,0.2911450034145232,0.05882352941176471,0.2252157069906673,0.28672086720867207
"day, like",good,0.036,0.358,0.024,0.6666666666666667,1.8621973929236502,1.0,0.011112000000000002,1.9260000000000004,0.48029045643153534,0.06486486486486488,0.48078920041536877,0.3668528864059591
"day, good",like,0.045,0.209,0.024,0.5333333333333333,2.5518341307814993,1.0,0.014595000000000002,1.695,0.6367801047120419,0.10434782608695652,0.41002949852507375,0.3240829346092504
"day, time",good,0.038,0.358,0.02,0.5263157894736842,1.4701558365186709,1.0,0.006396000000000001,1.3553333333333333,0.3324324324324325,0.053191489361702135,0.26217412690605013,0.29109085563069687
eat,food,0.084,0.359,0.051,0.6071428571428571,1.6912057302029446,1.0,0.020843999999999994,1.6316363636363636,0.4461854610839968,0.1301020408163265,0.38711834187653216,0.3746020692399522
eat,place,0.084,0.369,0.048,0.5714285714285714,1.5485869144405728,1.0,0.017004,1.4723333333333333,0.38673580786026196,0.11851851851851851,0.32080597690740315,0.3507549361207898
eat,good,0.084,0.358,0.045,0.5357142857142857,1.4964086193136472,1.0,0.014927999999999997,1.3827692307692308,0.3621542940320232,0.11335012594458438,0.27681352914997776,0.33070630486831604
"eat, place",food,0.048,0.359,0.024,0.5,1.392757660167131,1.0,0.006768,1.282,0.296218487394958,0.06266318537859009,0.2199687987519501,0.28342618384401114
"eat, great",place,0.032,0.369,0.022,0.6875,1.8631436314363143,1.0,0.010191999999999998,2.0192,0.47858752817430494,0.058047493403693924,0.5047543581616482,0.373560298102981
"eat, great",food,0.032,0.359,0.021,0.65625,1.8279944289693595,1.0,0.009512000000000001,1.8647272727272728,0.46792601338055884,0.05675675675675676,0.4637285491419657,0.35737291086350975
"eat, really",place,0.03,0.369,0.02,0.6666666666666667,1.806684733514002,1.0,0.00893,1.8930000000000005,0.4603092783505155,0.052770448548812667,0.4717379820390915,0.3604336043360434
"eat, really",good,0.03,0.358,0.021,0.7000000000000001,1.9553072625698327,1.0,0.010260000000000002,2.1400000000000006,0.5036818851251842,0.05722070844686649,0.532710280373832,0.3793296089385475
"eat, really",food,0.03,0.359,0.02,0.6666666666666667,1.8570102135561748,1.0,0.009230000000000002,1.9230000000000005,0.47577319587628875,0.05420054200542006,0.47997919916796683,0.361188486536676
"eat, food",good,0.051,0.358,0.031,0.607843137254902,1.6978858582539162,1.0,0.012742000000000003,1.6371000000000002,0.433121452122778,0.082010582010582,0.3891637651945514,0.34721765801292587
"eat, good",food,0.045,0.359,0.031,0.6888888888888889,1.918910554008047,1.0,0.014845,2.0603571428571428,0.5014355683161629,0.08310991957104558,0.5146472525567689,0.3876199319096255
"eat, place",good,0.048,0.358,0.026,0.5416666666666666,1.5130353817504656,1.0,0.008815999999999997,1.4007272727272726,0.35617323852617966,0.06842105263157895,0.2860851505711318,0.3071461824953445
"eat, good",place,0.045,0.369,0.026,0.5777777777777777,1.5657934357121348,1.0,0.009395,1.4944736842105262,0.37837293596455907,0.06701030927835051,0.33086811058284904,0.32411924119241187
"eat, time",place,0.03,0.369,0.022,0.7333333333333333,1.9873532068654018,1.0,0.010929999999999999,2.3662499999999995,0.5121836925960638,0.05835543766578249,0.577390385631273,0.39647696476964767
"eat, get",place,0.034,0.369,0.021,0.6176470588235294,1.6738402678144428,1.0,0.008454000000000001,1.6503076923076925,0.41674060928719314,0.0549738219895288,0.39405239116248725,0.33727881396461024
"eat, get",good,0.034,0.358,0.02,0.5882352941176471,1.6431153466973383,1.0,0.007828,1.5591428571428572,0.405175983436853,0.053763440860215055,0.35862195345427894,0.3220506079526783
"eat, one",place,0.024,0.369,0.021,0.875,2.3712737127371275,1.0,0.012144000000000002,5.048,0.5925058548009369,0.05645161290322581,0.8019017432646592,0.4659552845528455
night,place,0.081,0.369,0.043,0.5308641975308641,1.4386563618722605,1.0,0.013110999999999998,1.3450263157894735,0.33178125869878783,0.10565110565110564,0.2565201228698322,0.3236976814212586
"night, place",food,0.043,0.359,0.024,0.558139534883721,1.554706225302844,1.0,0.008563000000000003,1.4506842105263162,0.3728230581678859,0.0634920634920635,0.31067010122265376,0.31249595128587165
"food, night",place,0.04,0.369,0.024,0.6,1.6260162601626016,1.0,0.00924,1.5775,0.4010416666666667,0.062337662337662345,0.36608557844690964,0.33252032520325203
"night, place",like,0.043,0.209,0.022,0.5116279069767442,2.447980416156671,1.0,0.013013,1.6196666666666668,0.6180773249738768,0.09565217391304347,0.38258901008437957,0.3084455324357405
"like, night",place,0.034,0.369,0.022,0.6470588235294117,1.753546947234178,1.0,0.009453999999999999,1.787833333333333,0.4448522492000753,0.05774278215223097,0.44066374568844957,0.35333970986768687
"food, night",good,0.04,0.358,0.022,0.5499999999999999,1.536312849162011,1.0,0.007679999999999999,1.4266666666666665,0.36363636363636365,0.05851063829787235,0.2990654205607476,0.3057262569832402
"good, night",food,0.035,0.359,0.022,0.6285714285714284,1.7508953442101072,1.0,0.009434999999999997,1.7257692307692303,0.4444182760244935,0.059139784946236555,0.42054825050144845,0.3449263828093911
"go, night",place,0.033,0.369,0.021,0.6363636363636364,1.7245627001724562,1.0,0.008823000000000001,1.73525,0.4344807209336682,0.05511811023622047,0.42371416222446334,0.3466371027346637
"go, night",food,0.033,0.359,0.02,0.6060606060606061,1.688191103232886,1.0,0.008153,1.6271538461538462,0.42156153050672185,0.053763440860215055,0.3854299626530516,0.3308854562336457
"food, night",go,0.04,0.2,0.02,0.5,2.5,1.0,0.012,1.6,0.6250000000000001,0.0909090909090909,0.37499999999999994,0.3
"night, place",time,0.043,0.273,0.022,0.5116279069767442,1.8740948973507112,1.0,0.010261,1.4886190476190477,0.48736582122162064,0.07482993197278912,0.3282364607658104,0.29610699378141236
"night, time",place,0.032,0.369,0.022,0.6875,1.8631436314363143,1.0,0.010191999999999998,2.0192,0.47858752817430494,0.058047493403693924,0.5047543581616482,0.373560298102981
"night, place",one,0.043,0.224,0.022,0.5116279069767442,2.2840531561461797,1.0,0.012367999999999999,1.5889523809523811,0.5874418162819417,0.08979591836734692,0.3706545192999281,0.30492109634551495
"night, one",place,0.03,0.369,0.022,0.7333333333333333,1.9873532068654018,1.0,0.010929999999999999,2.3662499999999995,0.5121836925960638,0.05835543766578249,0.577390385631273,0.39647696476964767
star,place,0.068,0.369,0.036,0.5294117647058822,1.4347202295552364,1.0,0.010907999999999998,1.3408749999999998,0.325107296137339,0.08977556109725685,0.25421832758459945,0.31348637015781916
"place, star",would,0.036,0.207,0.02,0.5555555555555556,2.683843263553409,1.0,0.012548,1.7842500000000001,0.6508298755186722,0.08968609865470852,0.4395404231469806,0.32608695652173914
"star, would",place,0.032,0.369,0.02,0.625,1.6937669376693767,1.0,0.008192,1.6826666666666668,0.4231404958677686,0.05249343832020997,0.40570522979397783,0.33960027100271
atmosphere,food,0.066,0.359,0.035,0.5303030303030303,1.4771672153287752,1.0,0.011306000000000004,1.3647096774193548,0.3458550015295198,0.08974358974358974,0.2672434170094076,0.3138980332573647
atmosphere,great,0.066,0.349,0.038,0.5757575757575757,1.6497351740904749,1.0,0.014966,1.5344999999999998,0.42167248957511555,0.10079575596816975,0.3483219289670902,0.3423200486237735
atmosphere,good,0.066,0.358,0.033,0.5,1.3966480446927374,1.0,0.009372000000000002,1.284,0.3040685224839401,0.08439897698209718,0.22118380062305298,0.29608938547486036
"atmosphere, food",great,0.035,0.349,0.024,0.6857142857142856,1.9647973802701595,1.0,0.011785,2.071363636363636,0.5088514680483592,0.06666666666666667,0.5172262453368442,0.3772410970118706
"atmosphere, great",food,0.038,0.359,0.024,0.6315789473684211,1.7592728338953236,1.0,0.010358000000000001,1.7398571428571432,0.44863132363132363,0.06434316353887401,0.425240167501437,0.3492156575282217
"atmosphere, food",place,0.035,0.369,0.02,0.5714285714285714,1.5485869144405728,1.0,0.007084999999999999,1.4723333333333333,0.36709844559585486,0.052083333333333336,0.32080597690740315,0.3128145567169957
"atmosphere, place",food,0.032,0.359,0.02,0.625,1.7409470752089138,1.0,0.008512,1.7093333333333334,0.43966942148760335,0.05390835579514825,0.41497659906396256,0.34035515320334264
"atmosphere, place",great,0.032,0.349,0.021,0.65625,1.8803724928366763,1.0,0.009832000000000002,1.8938181818181818,0.483667847304211,0.05833333333333334,0.4719662058371736,0.3582109598853868
"atmosphere, great",place,0.038,0.369,0.021,0.5526315789473685,1.4976465554129228,1.0,0.0069780000000000016,1.4104705882352944,0.3454113454113455,0.05440414507772022,0.2910167653682543,0.30477107402652975
"atmosphere, food",good,0.035,0.358,0.021,0.6,1.675977653631285,1.0,0.00847,1.605,0.4179620034542314,0.05645161290322581,0.37694704049844235,0.32932960893854746
"atmosphere, good",food,0.033,0.359,0.021,0.6363636363636364,1.7726006583945304,1.0,0.009153000000000001,1.76275,0.4507312749298272,0.05660377358490566,0.4327045809105091,0.34742972904532793
"atmosphere, great",good,0.038,0.358,0.021,0.5526315789473685,1.5436636283446048,1.0,0.0073960000000000015,1.435058823529412,0.3661023661023662,0.056000000000000015,0.3031644531890475,0.3056453984122317
"atmosphere, good",great,0.033,0.349,0.021,0.6363636363636364,1.8233915082052619,1.0,0.009483000000000002,1.7902500000000001,0.46698182892598616,0.05817174515235458,0.44141879625750596,0.348267778067205
4,good,0.042,0.358,0.023,0.5476190476190476,1.5296621441872837,1.0,0.007963999999999999,1.419157894736842,0.3614414087319597,0.061007957559681705,0.29535677199228594,0.30593242883745675
bring,food,0.035,0.359,0.02,0.5714285714285714,1.5917230401910067,1.0,0.007434999999999999,1.4956666666666667,0.38523316062176155,0.053475935828877004,0.33140182750167146,0.31356943891762834
"food, time",place,0.098,0.369,0.055,0.5612244897959183,1.5209335766827055,1.0,0.018838,1.4380930232558138,0.379721830276154,0.13349514563106796,0.3046346906432937,0.35513799015541175
"food, time",good,0.098,0.358,0.054,0.5510204081632653,1.5391631512940371,1.0,0.018916000000000002,1.4299090909090908,0.38835509567216886,0.13432835820895522,0.30065484137580256,0.35092919849504045
"food, place, time",good,0.055,0.358,0.032,0.5818181818181818,1.6251904520060945,1.0,0.012310000000000001,1.5352173913043479,0.40707671957671965,0.08398950131233596,0.3486264514301897,0.3356018283392585
"food, good, time",place,0.054,0.369,0.032,0.5925925925925926,1.6059419853457793,1.0,0.012074000000000001,1.5488181818181816,0.398850422832981,0.08184143222506393,0.35434642249222276,0.33965672990063234
"food, great, time",place,0.036,0.369,0.024,0.6666666666666667,1.806684733514002,1.0,0.010716000000000002,1.8930000000000005,0.46317427385892124,0.06299212598425198,0.4717379820390915,0.3658536585365854
"place, time",good,0.125,0.358,0.067,0.536,1.4972067039106147,1.0,0.022250000000000006,1.3836206896551726,0.37953091684434975,0.16105769230769232,0.27725856697819323,0.3615754189944134
"good, time",place,0.112,0.369,0.067,0.5982142857142857,1.6211769260549749,1.0,0.025672,1.5704888888888888,0.4314911926852225,0.16183574879227056,0.3632556033506905,0.38989305071622143
"service, time",food,0.082,0.359,0.041,0.5,1.392757660167131,1.0,0.011562000000000003,1.282,0.30718954248366015,0.1025,0.2199687987519501,0.3071030640668524
